Bandit,Reward,Algorithm
3,4.248735074072204,Epsilon-Greedy
3,2.8969535525236534,Epsilon-Greedy
3,2.6812173623294626,Epsilon-Greedy
3,3.545661400284354,Epsilon-Greedy
3,3.596564293964165,Epsilon-Greedy
3,3.053175945985375,Epsilon-Greedy
3,2.8975142962305345,Epsilon-Greedy
3,4.887529919057945,Epsilon-Greedy
3,3.676858461867363,Epsilon-Greedy
3,4.841021304225833,Epsilon-Greedy
3,4.563178789679632,Epsilon-Greedy
3,3.365172639623133,Epsilon-Greedy
3,3.189785433188906,Epsilon-Greedy
3,5.2018368060612135,Epsilon-Greedy
3,4.57891930658643,Epsilon-Greedy
3,3.9325020177501786,Epsilon-Greedy
3,4.943302867018856,Epsilon-Greedy
3,2.857165457119587,Epsilon-Greedy
3,5.677227076036984,Epsilon-Greedy
3,3.4640617531866806,Epsilon-Greedy
3,2.7558187842898043,Epsilon-Greedy
3,3.7124401935759868,Epsilon-Greedy
3,2.961981123215372,Epsilon-Greedy
3,4.169914781482164,Epsilon-Greedy
3,3.6901027796967716,Epsilon-Greedy
3,3.6741849202183765,Epsilon-Greedy
3,5.878222385420877,Epsilon-Greedy
3,4.446371533215678,Epsilon-Greedy
3,3.30632135706887,Epsilon-Greedy
3,4.017263879259107,Epsilon-Greedy
3,5.213075236719983,Epsilon-Greedy
3,3.6370459788460674,Epsilon-Greedy
3,4.06397831028009,Epsilon-Greedy
3,3.448989922662821,Epsilon-Greedy
3,4.9239067512627726,Epsilon-Greedy
3,4.023324096991326,Epsilon-Greedy
3,5.336227249624606,Epsilon-Greedy
3,4.2207966869447,Epsilon-Greedy
3,3.7356793083306905,Epsilon-Greedy
3,3.8360549119028584,Epsilon-Greedy
3,5.712342324977676,Epsilon-Greedy
3,4.105593138151041,Epsilon-Greedy
3,3.282130052048144,Epsilon-Greedy
3,3.6777548790308394,Epsilon-Greedy
3,5.642011993640754,Epsilon-Greedy
3,2.8516899486309106,Epsilon-Greedy
3,3.4048779789927957,Epsilon-Greedy
3,5.099228645693762,Epsilon-Greedy
3,4.641848933956967,Epsilon-Greedy
3,3.1876986513174677,Epsilon-Greedy
3,3.747394270842646,Epsilon-Greedy
3,3.4374215973502165,Epsilon-Greedy
3,5.636112241815275,Epsilon-Greedy
3,4.329335662872091,Epsilon-Greedy
3,3.7678828510536064,Epsilon-Greedy
3,3.8228282409721994,Epsilon-Greedy
3,3.459847145147652,Epsilon-Greedy
3,5.074608173733235,Epsilon-Greedy
3,4.615088984149365,Epsilon-Greedy
3,5.057223741768617,Epsilon-Greedy
3,3.8270985831019235,Epsilon-Greedy
3,3.5310463035881847,Epsilon-Greedy
3,4.468392420234928,Epsilon-Greedy
3,4.152839915724254,Epsilon-Greedy
3,6.05584853220123,Epsilon-Greedy
3,3.778127671717824,Epsilon-Greedy
3,3.54127833841685,Epsilon-Greedy
3,4.108291577455098,Epsilon-Greedy
3,3.235379381835007,Epsilon-Greedy
3,4.476174009004414,Epsilon-Greedy
3,3.0615646552425937,Epsilon-Greedy
3,4.349278834715878,Epsilon-Greedy
3,4.135088323550674,Epsilon-Greedy
3,5.737672382907327,Epsilon-Greedy
3,4.284560851325541,Epsilon-Greedy
3,3.283459244309272,Epsilon-Greedy
3,4.629512357866923,Epsilon-Greedy
3,3.3269998097154665,Epsilon-Greedy
3,4.516680519172647,Epsilon-Greedy
3,3.7695599887931435,Epsilon-Greedy
3,3.133008425960369,Epsilon-Greedy
3,2.9063141377888106,Epsilon-Greedy
3,5.490163757159741,Epsilon-Greedy
3,2.787308752468723,Epsilon-Greedy
3,4.203293502989501,Epsilon-Greedy
3,5.127020259021048,Epsilon-Greedy
3,3.2972120541170775,Epsilon-Greedy
3,3.7845270642373126,Epsilon-Greedy
3,5.531906829515757,Epsilon-Greedy
3,3.6770667254353544,Epsilon-Greedy
3,3.520360254200736,Epsilon-Greedy
3,3.4537716312824847,Epsilon-Greedy
3,4.894413835934667,Epsilon-Greedy
3,4.269789319893883,Epsilon-Greedy
3,3.862895257909564,Epsilon-Greedy
3,4.85397354047802,Epsilon-Greedy
3,5.099326611460845,Epsilon-Greedy
3,3.3921644354781613,Epsilon-Greedy
3,3.0541990684009526,Epsilon-Greedy
3,4.019105375292004,Epsilon-Greedy
3,5.2132699809869045,Epsilon-Greedy
3,3.8752436416108966,Epsilon-Greedy
3,4.5489043339794275,Epsilon-Greedy
3,2.999809272095036,Epsilon-Greedy
3,4.012757229055384,Epsilon-Greedy
3,4.9423007227024085,Epsilon-Greedy
3,5.296948372810968,Epsilon-Greedy
3,4.4363050707967915,Epsilon-Greedy
3,4.090918250856321,Epsilon-Greedy
3,4.201592326413205,Epsilon-Greedy
3,4.789819703512237,Epsilon-Greedy
3,4.425563921508649,Epsilon-Greedy
3,3.113917711770832,Epsilon-Greedy
3,2.8706555652012637,Epsilon-Greedy
3,3.2924236633587793,Epsilon-Greedy
3,3.581996033992264,Epsilon-Greedy
3,5.671791389714618,Epsilon-Greedy
3,5.251661545473335,Epsilon-Greedy
3,3.9323777919294587,Epsilon-Greedy
3,4.235990764615077,Epsilon-Greedy
3,5.864499723387421,Epsilon-Greedy
3,3.7073824846202252,Epsilon-Greedy
3,3.4036709842775696,Epsilon-Greedy
3,4.925472633421596,Epsilon-Greedy
3,2.7903308145855883,Epsilon-Greedy
3,4.845947924769373,Epsilon-Greedy
3,3.848229487054753,Epsilon-Greedy
3,3.344246003338634,Epsilon-Greedy
3,2.652685058451638,Epsilon-Greedy
3,3.6658565038624533,Epsilon-Greedy
3,3.6369419520404973,Epsilon-Greedy
3,4.457770642882604,Epsilon-Greedy
3,4.463879206045389,Epsilon-Greedy
3,3.074795571204316,Epsilon-Greedy
3,3.945874694149733,Epsilon-Greedy
3,5.425026404685195,Epsilon-Greedy
3,3.696411931179086,Epsilon-Greedy
3,2.915278899583771,Epsilon-Greedy
3,6.319007934236499,Epsilon-Greedy
3,3.020704283466911,Epsilon-Greedy
3,5.058184701858798,Epsilon-Greedy
3,4.529798933229799,Epsilon-Greedy
3,3.711922455771413,Epsilon-Greedy
3,2.9289277931285405,Epsilon-Greedy
3,4.3466228924755965,Epsilon-Greedy
3,4.374420651517024,Epsilon-Greedy
3,4.631416022296506,Epsilon-Greedy
3,3.7105661534788945,Epsilon-Greedy
3,2.9707537526962424,Epsilon-Greedy
3,4.935529513911403,Epsilon-Greedy
3,3.401648258904173,Epsilon-Greedy
3,3.274547233310908,Epsilon-Greedy
3,4.685917455642722,Epsilon-Greedy
3,3.750889945117896,Epsilon-Greedy
3,4.267052155121287,Epsilon-Greedy
3,4.4791729782230885,Epsilon-Greedy
3,5.360814227806175,Epsilon-Greedy
3,4.028417730047877,Epsilon-Greedy
3,4.908356055342222,Epsilon-Greedy
3,3.767148306358814,Epsilon-Greedy
3,5.276323016989261,Epsilon-Greedy
3,5.729215143276216,Epsilon-Greedy
3,6.6410717496948575,Epsilon-Greedy
3,4.062237392390309,Epsilon-Greedy
3,4.946961614818997,Epsilon-Greedy
3,4.424431868780899,Epsilon-Greedy
3,3.971158084647306,Epsilon-Greedy
3,3.3465184337741976,Epsilon-Greedy
3,3.4732856069566784,Epsilon-Greedy
3,3.8258494928744424,Epsilon-Greedy
3,5.052338708882497,Epsilon-Greedy
3,3.103997545006752,Epsilon-Greedy
3,3.9532716168870503,Epsilon-Greedy
3,3.932509126382618,Epsilon-Greedy
3,3.5809352551864766,Epsilon-Greedy
3,3.116426656110444,Epsilon-Greedy
3,3.9598416876045115,Epsilon-Greedy
3,1.558757943894181,Epsilon-Greedy
3,5.46368200197211,Epsilon-Greedy
3,2.2500224672180344,Epsilon-Greedy
3,2.792417141781657,Epsilon-Greedy
3,4.92181583595147,Epsilon-Greedy
3,3.5555804506045483,Epsilon-Greedy
3,4.254907029517064,Epsilon-Greedy
3,5.097430608841038,Epsilon-Greedy
3,2.9014323346186064,Epsilon-Greedy
3,2.751069915538541,Epsilon-Greedy
3,3.948160804237791,Epsilon-Greedy
3,3.604788216746445,Epsilon-Greedy
3,2.9921309986005307,Epsilon-Greedy
3,3.3553703660971026,Epsilon-Greedy
3,2.123167974497108,Epsilon-Greedy
3,4.84530498055513,Epsilon-Greedy
3,4.844403629956853,Epsilon-Greedy
3,3.5161139746171823,Epsilon-Greedy
3,4.011971847763763,Epsilon-Greedy
3,4.319922381243144,Epsilon-Greedy
3,4.193355223650576,Epsilon-Greedy
3,4.631901467646787,Epsilon-Greedy
3,3.4462583768822164,Epsilon-Greedy
3,5.011479714061505,Epsilon-Greedy
3,4.92013779879797,Epsilon-Greedy
3,3.710509369504056,Epsilon-Greedy
3,4.07350540746866,Epsilon-Greedy
3,5.2070990456621775,Epsilon-Greedy
3,4.147479245622777,Epsilon-Greedy
3,4.0837467828967124,Epsilon-Greedy
3,3.6266491183510956,Epsilon-Greedy
3,4.471761079770581,Epsilon-Greedy
3,3.426852661378341,Epsilon-Greedy
3,5.045704508053305,Epsilon-Greedy
3,2.725357780749374,Epsilon-Greedy
3,4.321985911619116,Epsilon-Greedy
3,3.5350001296844913,Epsilon-Greedy
3,3.276940035287562,Epsilon-Greedy
3,5.399099744807574,Epsilon-Greedy
3,4.939044369269454,Epsilon-Greedy
3,3.120507190570053,Epsilon-Greedy
3,4.421946284983782,Epsilon-Greedy
3,4.557184815867792,Epsilon-Greedy
3,2.4525221737958107,Epsilon-Greedy
3,4.323059296680249,Epsilon-Greedy
3,4.8661195155193315,Epsilon-Greedy
3,4.439076735913533,Epsilon-Greedy
3,3.2390259952521676,Epsilon-Greedy
3,4.873528472069716,Epsilon-Greedy
3,3.8400826424255663,Epsilon-Greedy
3,3.480914059979798,Epsilon-Greedy
3,3.5633820894039516,Epsilon-Greedy
3,3.629780138801707,Epsilon-Greedy
3,3.664516315220267,Epsilon-Greedy
3,5.555136678050814,Epsilon-Greedy
3,5.197228102789768,Epsilon-Greedy
3,4.281115580996715,Epsilon-Greedy
3,3.174261172210086,Epsilon-Greedy
3,4.811008103547687,Epsilon-Greedy
3,3.063755590906269,Epsilon-Greedy
3,6.0903436487360345,Epsilon-Greedy
3,5.228300663744076,Epsilon-Greedy
3,4.62435384983829,Epsilon-Greedy
3,4.128267440219342,Epsilon-Greedy
3,4.2244265278208,Epsilon-Greedy
3,3.893863475297471,Epsilon-Greedy
3,4.85823604848798,Epsilon-Greedy
3,4.128031216944533,Epsilon-Greedy
3,4.514521707658901,Epsilon-Greedy
3,5.550996355411758,Epsilon-Greedy
3,4.129432937254889,Epsilon-Greedy
3,5.534656528685196,Epsilon-Greedy
3,4.583146170608616,Epsilon-Greedy
3,4.585080775564131,Epsilon-Greedy
3,3.1108388368389215,Epsilon-Greedy
3,5.106460202814483,Epsilon-Greedy
3,3.393609310527245,Epsilon-Greedy
3,3.8136157353243023,Epsilon-Greedy
3,5.259198447336018,Epsilon-Greedy
3,3.6332587269206296,Epsilon-Greedy
3,4.347789479608219,Epsilon-Greedy
3,3.8505401147483624,Epsilon-Greedy
3,2.963823598224204,Epsilon-Greedy
3,3.4180125871344096,Epsilon-Greedy
3,3.5577113220355625,Epsilon-Greedy
3,4.092597148551268,Epsilon-Greedy
3,3.118402759414151,Epsilon-Greedy
3,3.395024243294555,Epsilon-Greedy
3,3.2358191683265343,Epsilon-Greedy
3,4.266681677796168,Epsilon-Greedy
3,3.7768755621809946,Epsilon-Greedy
3,2.760033881394163,Epsilon-Greedy
3,3.439477193460865,Epsilon-Greedy
3,4.90827333262081,Epsilon-Greedy
3,4.169941924551895,Epsilon-Greedy
3,2.822641612199307,Epsilon-Greedy
3,3.7344873246705483,Epsilon-Greedy
3,0.8953947482738598,Epsilon-Greedy
3,4.3390236103589235,Epsilon-Greedy
3,1.8170247135489896,Epsilon-Greedy
3,3.322264417122166,Epsilon-Greedy
3,2.0328935425386323,Epsilon-Greedy
3,4.203218366161345,Epsilon-Greedy
3,5.221843347696002,Epsilon-Greedy
3,2.7870263604015904,Epsilon-Greedy
3,4.7892399536629915,Epsilon-Greedy
3,3.26264864242227,Epsilon-Greedy
3,4.352023125929608,Epsilon-Greedy
3,5.535187011867568,Epsilon-Greedy
3,4.932936328968365,Epsilon-Greedy
3,3.077723642636397,Epsilon-Greedy
3,5.319467843955264,Epsilon-Greedy
3,4.4297994895300965,Epsilon-Greedy
3,3.488827032060793,Epsilon-Greedy
3,4.041870050266885,Epsilon-Greedy
3,3.078719360506793,Epsilon-Greedy
3,5.063738566163087,Epsilon-Greedy
3,1.828834620312989,Epsilon-Greedy
3,5.1559820411207,Epsilon-Greedy
3,2.0378173720644788,Epsilon-Greedy
3,3.8863631477179026,Epsilon-Greedy
3,5.232257482378428,Epsilon-Greedy
3,5.208019437874006,Epsilon-Greedy
3,3.737924532450724,Epsilon-Greedy
3,4.723692885460903,Epsilon-Greedy
3,3.447609302099281,Epsilon-Greedy
3,3.275184037722878,Epsilon-Greedy
3,3.3310697816780137,Epsilon-Greedy
3,3.8623823203510543,Epsilon-Greedy
3,2.218727744902173,Epsilon-Greedy
3,5.21926331311775,Epsilon-Greedy
3,4.673197034283219,Epsilon-Greedy
3,4.54733816057683,Epsilon-Greedy
3,3.969394905996405,Epsilon-Greedy
3,5.511697420721282,Epsilon-Greedy
3,3.425467112649566,Epsilon-Greedy
3,4.716593652179143,Epsilon-Greedy
3,4.491260168541161,Epsilon-Greedy
3,3.293625076207464,Epsilon-Greedy
3,3.0665808692049445,Epsilon-Greedy
3,4.156008012117707,Epsilon-Greedy
3,4.621226351788664,Epsilon-Greedy
3,3.7018317095486033,Epsilon-Greedy
3,2.676588402549868,Epsilon-Greedy
3,4.319794534933158,Epsilon-Greedy
3,4.260761044605998,Epsilon-Greedy
3,3.7024679939766667,Epsilon-Greedy
3,1.5540607759488876,Epsilon-Greedy
3,4.463698528017525,Epsilon-Greedy
3,4.232483622513339,Epsilon-Greedy
3,4.3536116037250645,Epsilon-Greedy
3,4.810297205776644,Epsilon-Greedy
3,4.012343404120982,Epsilon-Greedy
3,2.985743658238512,Epsilon-Greedy
3,4.431147008488262,Epsilon-Greedy
3,4.34749680427136,Epsilon-Greedy
3,2.725247986212968,Epsilon-Greedy
3,4.052678214251169,Epsilon-Greedy
3,2.883851645916777,Epsilon-Greedy
3,4.915868558845628,Epsilon-Greedy
3,3.597115795134064,Epsilon-Greedy
3,2.932247897837062,Epsilon-Greedy
3,3.2726681430229374,Epsilon-Greedy
3,3.803546217593866,Epsilon-Greedy
3,4.728110830347512,Epsilon-Greedy
3,4.233951998648825,Epsilon-Greedy
3,3.387349978522897,Epsilon-Greedy
3,4.329993027818655,Epsilon-Greedy
3,3.8069275677666585,Epsilon-Greedy
3,4.188730399438229,Epsilon-Greedy
3,2.1989638176454,Epsilon-Greedy
3,3.466969339861024,Epsilon-Greedy
3,2.5177627779576075,Epsilon-Greedy
3,3.1401375308494055,Epsilon-Greedy
3,3.958987382008112,Epsilon-Greedy
3,4.592140314251951,Epsilon-Greedy
3,4.9466199491172445,Epsilon-Greedy
3,4.977277024270514,Epsilon-Greedy
3,4.4142657866634725,Epsilon-Greedy
3,3.916320449029198,Epsilon-Greedy
3,4.055687478081561,Epsilon-Greedy
3,3.591667275630901,Epsilon-Greedy
3,4.788977519448775,Epsilon-Greedy
3,5.444037664235884,Epsilon-Greedy
3,5.304439038682118,Epsilon-Greedy
3,4.157634435538656,Epsilon-Greedy
3,3.363111788078759,Epsilon-Greedy
3,4.508179437819671,Epsilon-Greedy
3,3.2788385386409984,Epsilon-Greedy
3,4.005928747477721,Epsilon-Greedy
3,3.651560994792825,Epsilon-Greedy
3,4.43508980673211,Epsilon-Greedy
3,4.159419381449074,Epsilon-Greedy
3,3.5986837037390185,Epsilon-Greedy
3,6.166460189713232,Epsilon-Greedy
3,2.7512570465583033,Epsilon-Greedy
3,3.38017967490278,Epsilon-Greedy
3,4.360983251027851,Epsilon-Greedy
3,5.125270951423356,Epsilon-Greedy
3,4.934835723012895,Epsilon-Greedy
3,2.960119301347588,Epsilon-Greedy
3,5.6276452207815595,Epsilon-Greedy
3,4.464060267137319,Epsilon-Greedy
3,4.071546707033001,Epsilon-Greedy
3,6.152323913943457,Epsilon-Greedy
3,4.212448057501148,Epsilon-Greedy
3,6.143161518021853,Epsilon-Greedy
3,5.407510414222245,Epsilon-Greedy
3,3.055848597980048,Epsilon-Greedy
3,3.9715648450475505,Epsilon-Greedy
3,4.893414435847256,Epsilon-Greedy
3,5.698926154626758,Epsilon-Greedy
3,3.5254613808541806,Epsilon-Greedy
3,3.981816620708647,Epsilon-Greedy
3,4.245376261779085,Epsilon-Greedy
3,5.858608896678514,Epsilon-Greedy
3,4.2649865298132745,Epsilon-Greedy
3,3.9145187389529874,Epsilon-Greedy
3,4.1132968196340585,Epsilon-Greedy
3,5.061590336913391,Epsilon-Greedy
3,2.7656425487706793,Epsilon-Greedy
3,5.413026015122406,Epsilon-Greedy
3,3.51872238790764,Epsilon-Greedy
3,1.8198800963396384,Epsilon-Greedy
3,4.046075787835882,Epsilon-Greedy
3,3.357350272029695,Epsilon-Greedy
3,3.4639750771018205,Epsilon-Greedy
3,5.201069458105084,Epsilon-Greedy
3,3.663853401503488,Epsilon-Greedy
3,4.862564596663821,Epsilon-Greedy
3,4.8537636181219455,Epsilon-Greedy
3,4.53127759009681,Epsilon-Greedy
3,4.963912680677042,Epsilon-Greedy
3,3.267852509900107,Epsilon-Greedy
3,1.7099031383448566,Epsilon-Greedy
3,3.828579086289095,Epsilon-Greedy
3,4.807842947728385,Epsilon-Greedy
3,6.454858020042945,Epsilon-Greedy
3,4.551515868980077,Epsilon-Greedy
3,4.676679954782002,Epsilon-Greedy
3,4.081507041080427,Epsilon-Greedy
3,4.7241486189076385,Epsilon-Greedy
3,3.9884144153696606,Epsilon-Greedy
3,3.009356049653713,Epsilon-Greedy
3,5.172632060516173,Epsilon-Greedy
3,4.942983954260723,Epsilon-Greedy
3,4.484305290212655,Epsilon-Greedy
3,3.4879768716714943,Epsilon-Greedy
3,4.208352672161116,Epsilon-Greedy
3,3.256721921841724,Epsilon-Greedy
3,3.6068201834409663,Epsilon-Greedy
3,4.4694875982907005,Epsilon-Greedy
3,4.144970025931904,Epsilon-Greedy
3,2.9413754103828738,Epsilon-Greedy
3,4.881393639905321,Epsilon-Greedy
3,5.907680634313979,Epsilon-Greedy
3,3.5888648986459892,Epsilon-Greedy
3,4.959492005420122,Epsilon-Greedy
3,3.9186300765395528,Epsilon-Greedy
3,5.420355011683399,Epsilon-Greedy
3,4.6085825568283925,Epsilon-Greedy
3,3.503334274253898,Epsilon-Greedy
3,5.882515530816101,Epsilon-Greedy
3,4.755343217618783,Epsilon-Greedy
3,4.528253599342405,Epsilon-Greedy
3,3.0272817186443604,Epsilon-Greedy
3,3.6609235897039887,Epsilon-Greedy
3,5.565425663744818,Epsilon-Greedy
3,4.412829293579669,Epsilon-Greedy
3,4.625233868467072,Epsilon-Greedy
3,4.676717247350326,Epsilon-Greedy
3,4.074676607208828,Epsilon-Greedy
3,3.3457039813279055,Epsilon-Greedy
3,3.5217752534793143,Epsilon-Greedy
3,5.846704565327919,Epsilon-Greedy
3,2.7549056102207574,Epsilon-Greedy
3,2.7855124391609793,Epsilon-Greedy
3,3.5099421492134217,Epsilon-Greedy
3,3.899623136527422,Epsilon-Greedy
3,3.242481603809801,Epsilon-Greedy
3,4.70839234597663,Epsilon-Greedy
3,4.114276340406318,Epsilon-Greedy
3,4.529019138546477,Epsilon-Greedy
3,3.69752614160753,Epsilon-Greedy
3,4.957513261921798,Epsilon-Greedy
3,3.3662179042104077,Epsilon-Greedy
3,4.665108055257701,Epsilon-Greedy
3,4.165141590043371,Epsilon-Greedy
3,6.113185136000843,Epsilon-Greedy
3,5.430372534022507,Epsilon-Greedy
3,4.825588916778901,Epsilon-Greedy
3,3.4645491108703026,Epsilon-Greedy
3,5.696505581906834,Epsilon-Greedy
3,4.120914429446538,Epsilon-Greedy
3,3.630850065740748,Epsilon-Greedy
3,4.2563453548805645,Epsilon-Greedy
3,5.978436920136124,Epsilon-Greedy
3,2.7742085148190525,Epsilon-Greedy
3,3.4421617548683017,Epsilon-Greedy
3,3.039757931595834,Epsilon-Greedy
3,3.238154903021858,Epsilon-Greedy
3,2.504419423813339,Epsilon-Greedy
3,1.9178209369663053,Epsilon-Greedy
3,4.636970078264083,Epsilon-Greedy
3,3.6436917549776733,Epsilon-Greedy
3,2.1221691239327782,Epsilon-Greedy
3,4.861424572524556,Epsilon-Greedy
3,4.085461212753385,Epsilon-Greedy
3,4.1187209192374,Epsilon-Greedy
3,2.9321775309718117,Epsilon-Greedy
3,3.558511137531983,Epsilon-Greedy
3,4.223519134995873,Epsilon-Greedy
3,3.306358833245455,Epsilon-Greedy
3,3.1603997132522097,Epsilon-Greedy
3,5.6199828642282785,Epsilon-Greedy
3,2.5201233036236976,Epsilon-Greedy
3,5.324363246516324,Epsilon-Greedy
3,3.963726513700897,Epsilon-Greedy
3,3.7136106547672236,Epsilon-Greedy
3,4.397603474545397,Epsilon-Greedy
3,5.399014780717032,Epsilon-Greedy
3,4.216068754053787,Epsilon-Greedy
3,5.142650685962458,Epsilon-Greedy
3,4.232214013880352,Epsilon-Greedy
3,3.3026413280080424,Epsilon-Greedy
3,3.9154574255500125,Epsilon-Greedy
3,1.7596006465696394,Epsilon-Greedy
3,5.16296380779106,Epsilon-Greedy
3,4.8701072171118005,Epsilon-Greedy
3,3.5597676472833197,Epsilon-Greedy
3,5.164024088468857,Epsilon-Greedy
3,5.151823899068103,Epsilon-Greedy
3,2.37648594810097,Epsilon-Greedy
3,4.126053921427105,Epsilon-Greedy
3,2.758480787331788,Epsilon-Greedy
3,4.784469517524056,Epsilon-Greedy
3,4.170525147396146,Epsilon-Greedy
3,3.249813173917824,Epsilon-Greedy
3,4.73837877551626,Epsilon-Greedy
3,3.837733460912806,Epsilon-Greedy
3,3.658176571503961,Epsilon-Greedy
3,3.7835131512830262,Epsilon-Greedy
3,3.029689096937438,Epsilon-Greedy
3,4.589491544718094,Epsilon-Greedy
3,4.542755187450238,Epsilon-Greedy
3,3.882985744651427,Epsilon-Greedy
3,2.8463743391095724,Epsilon-Greedy
3,2.720530562570711,Epsilon-Greedy
3,3.4904055948838337,Epsilon-Greedy
3,4.28299738102246,Epsilon-Greedy
3,5.376624093975746,Epsilon-Greedy
3,4.092847818786202,Epsilon-Greedy
3,4.206129968231074,Epsilon-Greedy
3,4.06442667373222,Epsilon-Greedy
3,4.081711926260219,Epsilon-Greedy
3,2.8831925635604847,Epsilon-Greedy
3,5.689911994931996,Epsilon-Greedy
3,2.753646104839248,Epsilon-Greedy
3,4.724137132276609,Epsilon-Greedy
3,4.145869953979257,Epsilon-Greedy
3,3.875019790446922,Epsilon-Greedy
3,3.255145517303827,Epsilon-Greedy
3,3.46018994380419,Epsilon-Greedy
3,7.216020168021169,Epsilon-Greedy
3,3.125425273892097,Epsilon-Greedy
3,4.524549184065431,Epsilon-Greedy
3,4.402199802388452,Epsilon-Greedy
3,3.732382278099206,Epsilon-Greedy
3,2.2379512244597315,Epsilon-Greedy
3,4.123931918703608,Epsilon-Greedy
3,4.5652319488765505,Epsilon-Greedy
3,4.900843122613927,Epsilon-Greedy
3,3.6711531833406985,Epsilon-Greedy
3,4.594568886915331,Epsilon-Greedy
3,3.790234155552121,Epsilon-Greedy
3,2.7933978810193225,Epsilon-Greedy
3,3.563125974822096,Epsilon-Greedy
3,3.9827815217650033,Epsilon-Greedy
3,4.978455404312581,Epsilon-Greedy
3,3.7431769862349107,Epsilon-Greedy
3,4.096824661690534,Epsilon-Greedy
3,4.359724796461645,Epsilon-Greedy
3,4.055440850832216,Epsilon-Greedy
3,3.1029798282535275,Epsilon-Greedy
3,5.237338360848044,Epsilon-Greedy
3,5.180202706667923,Epsilon-Greedy
3,4.01019954284367,Epsilon-Greedy
3,3.092917821210212,Epsilon-Greedy
3,2.6955941386065927,Epsilon-Greedy
3,3.6635865662921665,Epsilon-Greedy
3,3.9076311302641833,Epsilon-Greedy
3,4.639896326853627,Epsilon-Greedy
3,4.842521141070487,Epsilon-Greedy
3,4.967724096673656,Epsilon-Greedy
3,2.621646023528844,Epsilon-Greedy
3,3.706807244596956,Epsilon-Greedy
3,3.656857213170213,Epsilon-Greedy
3,4.378477532435706,Epsilon-Greedy
3,3.1152337840735833,Epsilon-Greedy
3,4.84215376722603,Epsilon-Greedy
3,4.123827079762928,Epsilon-Greedy
3,4.399593329687875,Epsilon-Greedy
3,1.9005855033272216,Epsilon-Greedy
3,2.5204247729808307,Epsilon-Greedy
3,2.8780185777635774,Epsilon-Greedy
3,1.8385211266155577,Epsilon-Greedy
3,3.5924134054117824,Epsilon-Greedy
3,3.640938592133613,Epsilon-Greedy
3,3.280172748318532,Epsilon-Greedy
3,5.353448952699478,Epsilon-Greedy
3,5.547319021703641,Epsilon-Greedy
3,3.6352595921977637,Epsilon-Greedy
3,3.9304916404329866,Epsilon-Greedy
3,4.369061382217432,Epsilon-Greedy
3,6.366729303753344,Epsilon-Greedy
3,5.343813113461286,Epsilon-Greedy
3,4.903784137824267,Epsilon-Greedy
3,3.747180684672159,Epsilon-Greedy
3,2.8202023906975273,Epsilon-Greedy
3,3.7181214715549467,Epsilon-Greedy
3,3.1287525258532334,Epsilon-Greedy
3,3.6101288671137186,Epsilon-Greedy
3,2.5146740682243633,Epsilon-Greedy
3,4.657937907483108,Epsilon-Greedy
3,4.440944187194074,Epsilon-Greedy
3,5.9439668237751295,Epsilon-Greedy
3,3.2792519176521906,Epsilon-Greedy
3,5.604920792657635,Epsilon-Greedy
3,2.55614053389436,Epsilon-Greedy
3,2.291162527478561,Epsilon-Greedy
3,3.852718474620355,Epsilon-Greedy
3,3.6708868783254838,Epsilon-Greedy
3,4.402618398009127,Epsilon-Greedy
3,5.125161874014332,Epsilon-Greedy
3,5.245051686533672,Epsilon-Greedy
3,3.827126924620275,Epsilon-Greedy
3,3.727757482543961,Epsilon-Greedy
3,4.611671060977864,Epsilon-Greedy
3,3.1254350022994726,Epsilon-Greedy
3,3.12094190800171,Epsilon-Greedy
3,4.845889640233029,Epsilon-Greedy
3,2.2999805144363217,Epsilon-Greedy
3,4.27339110398529,Epsilon-Greedy
3,3.5909075578435092,Epsilon-Greedy
3,3.5201745628697743,Epsilon-Greedy
3,4.177270714706296,Epsilon-Greedy
3,4.476298712360079,Epsilon-Greedy
3,2.7548623222467343,Epsilon-Greedy
3,3.9123706380284107,Epsilon-Greedy
3,4.6266726835687075,Epsilon-Greedy
3,4.097396822074805,Epsilon-Greedy
3,4.840150658103643,Epsilon-Greedy
3,3.9622214517944063,Epsilon-Greedy
3,3.8425510707840163,Epsilon-Greedy
3,2.76607811153923,Epsilon-Greedy
3,6.4896282603863895,Epsilon-Greedy
3,4.302662259933282,Epsilon-Greedy
3,4.122029918169093,Epsilon-Greedy
3,4.786343650650371,Epsilon-Greedy
3,3.9984492030188172,Epsilon-Greedy
3,4.017678501836877,Epsilon-Greedy
3,2.637748218764067,Epsilon-Greedy
3,3.1593584494770903,Epsilon-Greedy
3,2.8481281182756533,Epsilon-Greedy
3,2.9158074910545273,Epsilon-Greedy
3,5.089278233695315,Epsilon-Greedy
3,2.0764071427693658,Epsilon-Greedy
3,3.698507111003133,Epsilon-Greedy
3,5.327108427918986,Epsilon-Greedy
3,2.4313829100634012,Epsilon-Greedy
3,5.328975586807758,Epsilon-Greedy
3,3.105761711619002,Epsilon-Greedy
3,5.444898424159381,Epsilon-Greedy
3,5.273800806486791,Epsilon-Greedy
3,3.4220474418225866,Epsilon-Greedy
3,2.53739777282681,Epsilon-Greedy
3,4.508309705660451,Epsilon-Greedy
3,2.983428862421536,Epsilon-Greedy
3,3.34698530191964,Epsilon-Greedy
