Bandit,Reward,Algorithm
3,3.2554095466400073,Thompson Sampling
3,5.346529908051236,Thompson Sampling
3,2.577183380832576,Thompson Sampling
3,5.582147784129159,Thompson Sampling
3,4.816339953831069,Thompson Sampling
3,4.721351292985661,Thompson Sampling
3,3.4476258275820064,Thompson Sampling
3,4.54176801529805,Thompson Sampling
3,5.933166029274492,Thompson Sampling
3,4.857279964406194,Thompson Sampling
3,4.705500528004386,Thompson Sampling
3,4.4439780515660035,Thompson Sampling
3,4.196595581537696,Thompson Sampling
3,2.768811075090093,Thompson Sampling
3,3.1392830602630823,Thompson Sampling
3,3.5874368902639384,Thompson Sampling
3,4.119427748052358,Thompson Sampling
3,3.64306392965282,Thompson Sampling
3,4.8317211587856725,Thompson Sampling
3,4.212712836889829,Thompson Sampling
3,4.546594340470148,Thompson Sampling
3,4.830340377402689,Thompson Sampling
3,3.4910244168449407,Thompson Sampling
3,4.05470324171722,Thompson Sampling
3,1.6664215905251942,Thompson Sampling
3,3.7123534760078503,Thompson Sampling
3,4.264756660841397,Thompson Sampling
3,5.406896577082416,Thompson Sampling
3,5.583411180293009,Thompson Sampling
3,3.6306273238960634,Thompson Sampling
3,3.9991584343253863,Thompson Sampling
3,2.18584820292598,Thompson Sampling
3,3.011413747641005,Thompson Sampling
3,3.313613927161957,Thompson Sampling
3,5.176942068136955,Thompson Sampling
3,3.719554073987312,Thompson Sampling
3,3.237080595092704,Thompson Sampling
3,3.076895702384706,Thompson Sampling
3,4.537952468098957,Thompson Sampling
3,3.59535507353376,Thompson Sampling
3,1.6201361261375196,Thompson Sampling
3,3.8593070568107026,Thompson Sampling
3,5.259715814263843,Thompson Sampling
3,5.8014841079236685,Thompson Sampling
3,4.242303708750754,Thompson Sampling
3,2.829427769386992,Thompson Sampling
3,2.287135938147655,Thompson Sampling
3,2.1340906702129274,Thompson Sampling
3,4.711730766709976,Thompson Sampling
3,4.430450742762098,Thompson Sampling
3,6.049719240560849,Thompson Sampling
3,4.689846227103717,Thompson Sampling
3,3.3458391127757663,Thompson Sampling
3,2.303724075625216,Thompson Sampling
3,3.394293112502834,Thompson Sampling
3,4.553853397602246,Thompson Sampling
3,3.741564395927125,Thompson Sampling
3,3.651789630139721,Thompson Sampling
3,2.562145788618069,Thompson Sampling
3,3.4926474442921958,Thompson Sampling
3,5.170708017332312,Thompson Sampling
3,4.447378104374325,Thompson Sampling
3,4.855993173886128,Thompson Sampling
3,3.9588918870033067,Thompson Sampling
3,4.393785104322338,Thompson Sampling
3,1.8566946510702786,Thompson Sampling
3,5.122850707856176,Thompson Sampling
3,3.275034693354284,Thompson Sampling
3,5.128408157471389,Thompson Sampling
3,5.105008014176629,Thompson Sampling
3,3.405553178817768,Thompson Sampling
3,5.7015215900707865,Thompson Sampling
3,3.0135349570743997,Thompson Sampling
3,4.601596915833015,Thompson Sampling
3,4.147224272980116,Thompson Sampling
3,5.535308300611559,Thompson Sampling
3,4.422133057156654,Thompson Sampling
3,4.350548211725372,Thompson Sampling
3,3.6981295010778314,Thompson Sampling
3,4.023897505280891,Thompson Sampling
3,4.201412774989278,Thompson Sampling
3,3.5122324010507593,Thompson Sampling
3,5.358946625341524,Thompson Sampling
3,4.960926626284934,Thompson Sampling
3,6.598684812309175,Thompson Sampling
3,3.59790458181486,Thompson Sampling
3,3.3297273351220817,Thompson Sampling
3,4.046966471045525,Thompson Sampling
3,4.516626343752886,Thompson Sampling
3,2.9134940206420996,Thompson Sampling
3,4.353742323682138,Thompson Sampling
3,4.935044126146946,Thompson Sampling
3,4.076622549633974,Thompson Sampling
3,4.223102452721689,Thompson Sampling
3,4.624042505456609,Thompson Sampling
3,2.1633816893536117,Thompson Sampling
3,3.0625307047992343,Thompson Sampling
3,4.456032316513571,Thompson Sampling
3,2.935291131441079,Thompson Sampling
3,4.600425939903438,Thompson Sampling
3,5.870407617592268,Thompson Sampling
3,5.2557824566291504,Thompson Sampling
3,3.366686150931806,Thompson Sampling
3,5.243268530633796,Thompson Sampling
3,2.6697654180134376,Thompson Sampling
3,4.673304252869882,Thompson Sampling
3,3.9955457647259327,Thompson Sampling
3,3.003559530713116,Thompson Sampling
3,4.672662319022791,Thompson Sampling
3,3.3931849757054966,Thompson Sampling
3,3.574916270244295,Thompson Sampling
3,4.504108062825532,Thompson Sampling
3,3.9865273352836823,Thompson Sampling
3,3.8136570976150073,Thompson Sampling
3,3.5978738878450396,Thompson Sampling
3,4.183037676340536,Thompson Sampling
3,5.067588737035511,Thompson Sampling
3,3.5686741597124905,Thompson Sampling
3,2.6567937884766346,Thompson Sampling
3,4.523685792137014,Thompson Sampling
3,4.441765518735607,Thompson Sampling
3,5.54997163428071,Thompson Sampling
3,4.577890626058007,Thompson Sampling
3,2.0970558315895667,Thompson Sampling
3,3.8349925287514464,Thompson Sampling
3,5.160162210524562,Thompson Sampling
3,4.626180495486069,Thompson Sampling
3,5.556995991435941,Thompson Sampling
3,2.614695649416712,Thompson Sampling
3,6.006024436724397,Thompson Sampling
3,3.6982494888709057,Thompson Sampling
3,2.987802771421811,Thompson Sampling
3,3.6546395218245182,Thompson Sampling
3,3.487235346414029,Thompson Sampling
3,3.655616813101296,Thompson Sampling
3,4.6225877152919885,Thompson Sampling
3,6.229976990012432,Thompson Sampling
3,4.474324875910062,Thompson Sampling
3,2.435924675926354,Thompson Sampling
3,1.8353670254527046,Thompson Sampling
3,4.685084359705443,Thompson Sampling
3,4.092988243135683,Thompson Sampling
3,2.0052099030597654,Thompson Sampling
3,3.855670582834057,Thompson Sampling
3,5.7460243900610575,Thompson Sampling
3,3.380889174982575,Thompson Sampling
3,2.997834572440077,Thompson Sampling
3,3.342462790298031,Thompson Sampling
3,3.613403096888365,Thompson Sampling
3,3.620907586613672,Thompson Sampling
3,5.391294388230491,Thompson Sampling
3,4.814693116183916,Thompson Sampling
3,4.665841765816223,Thompson Sampling
3,2.7106222220582437,Thompson Sampling
3,2.446664998767855,Thompson Sampling
3,4.268505993691735,Thompson Sampling
3,5.7568264947973855,Thompson Sampling
3,3.166727701553311,Thompson Sampling
3,4.1860586156695,Thompson Sampling
3,3.7843987446272878,Thompson Sampling
3,2.4587520836613073,Thompson Sampling
3,3.7327989278337417,Thompson Sampling
3,2.4224784569897766,Thompson Sampling
3,2.9741636672857856,Thompson Sampling
3,3.1430240928276962,Thompson Sampling
3,4.939627443091027,Thompson Sampling
3,5.64679001609783,Thompson Sampling
3,5.058489556422473,Thompson Sampling
3,3.914487343507499,Thompson Sampling
3,4.801723535679804,Thompson Sampling
3,2.995044749055473,Thompson Sampling
3,3.933951046458721,Thompson Sampling
3,4.915218995169447,Thompson Sampling
3,4.889620176530952,Thompson Sampling
3,5.159705674051347,Thompson Sampling
3,2.6181249041794596,Thompson Sampling
3,2.202775202325382,Thompson Sampling
3,4.8446006830509285,Thompson Sampling
3,3.501319122995644,Thompson Sampling
3,3.5387787682241614,Thompson Sampling
3,5.753178927427053,Thompson Sampling
3,3.126131203110452,Thompson Sampling
3,4.624796443026733,Thompson Sampling
3,4.885007238736906,Thompson Sampling
3,4.456166897104822,Thompson Sampling
3,5.2696707703616905,Thompson Sampling
3,4.327825256124005,Thompson Sampling
3,2.474648549131481,Thompson Sampling
3,4.297895110910655,Thompson Sampling
3,4.362011725155695,Thompson Sampling
3,5.728363615863591,Thompson Sampling
3,3.3847043786768936,Thompson Sampling
3,4.280948752140763,Thompson Sampling
3,2.481045985194231,Thompson Sampling
3,6.069626737311946,Thompson Sampling
3,2.4706578680375113,Thompson Sampling
3,4.06383636802059,Thompson Sampling
3,5.663793449562493,Thompson Sampling
3,3.9704084267754673,Thompson Sampling
3,5.15064961132895,Thompson Sampling
3,3.603017031530206,Thompson Sampling
3,6.164149927976512,Thompson Sampling
3,2.71386200757611,Thompson Sampling
3,3.3251367799014764,Thompson Sampling
3,2.7634102173628636,Thompson Sampling
3,4.6848997664677565,Thompson Sampling
3,4.103654744737799,Thompson Sampling
3,4.06986372825825,Thompson Sampling
3,3.259387341426275,Thompson Sampling
3,5.115697731374137,Thompson Sampling
3,2.334940235968558,Thompson Sampling
3,4.912494373039695,Thompson Sampling
3,2.519199533220479,Thompson Sampling
3,5.198945395344978,Thompson Sampling
3,4.059352623625075,Thompson Sampling
3,4.561223136611256,Thompson Sampling
3,4.758849862662242,Thompson Sampling
3,1.7681403585783788,Thompson Sampling
3,2.6144024103452326,Thompson Sampling
3,3.011267956471327,Thompson Sampling
3,5.424960971063813,Thompson Sampling
3,3.603520631144121,Thompson Sampling
3,5.090841909610644,Thompson Sampling
3,4.01230619095067,Thompson Sampling
3,2.6162755635366017,Thompson Sampling
3,3.3872961900992378,Thompson Sampling
3,2.5345703843000984,Thompson Sampling
3,5.006942819944752,Thompson Sampling
3,4.400163891217087,Thompson Sampling
3,5.320194617299123,Thompson Sampling
3,3.8249821414101675,Thompson Sampling
3,3.634772972960649,Thompson Sampling
3,4.435008102174131,Thompson Sampling
3,4.065889777038951,Thompson Sampling
3,3.0440208861192892,Thompson Sampling
3,2.9384348815339667,Thompson Sampling
3,4.890120652357516,Thompson Sampling
3,5.176388253181338,Thompson Sampling
3,2.932596455112252,Thompson Sampling
3,2.1903994142632106,Thompson Sampling
3,5.3262164687099585,Thompson Sampling
3,4.270161566104954,Thompson Sampling
3,2.7570315335853497,Thompson Sampling
3,5.555458480631062,Thompson Sampling
3,4.378002354912818,Thompson Sampling
3,2.390502547991365,Thompson Sampling
3,3.0036615878588515,Thompson Sampling
3,3.4644776919764024,Thompson Sampling
3,4.414776489731137,Thompson Sampling
3,6.0449752843466245,Thompson Sampling
3,6.36371720187875,Thompson Sampling
3,3.2483548229298274,Thompson Sampling
3,4.645064488615355,Thompson Sampling
3,1.5296863692999279,Thompson Sampling
3,2.83634950552897,Thompson Sampling
3,3.7649876499820727,Thompson Sampling
3,3.823076794865175,Thompson Sampling
3,5.031271511507787,Thompson Sampling
3,2.790177956642416,Thompson Sampling
3,4.93541369834511,Thompson Sampling
3,3.470249766639882,Thompson Sampling
3,3.6883269758468145,Thompson Sampling
3,4.531053361330862,Thompson Sampling
3,3.833834746262892,Thompson Sampling
3,5.462940765113007,Thompson Sampling
3,3.5315753811066752,Thompson Sampling
3,4.43769786954123,Thompson Sampling
3,4.773942686408709,Thompson Sampling
3,4.088438901301196,Thompson Sampling
3,4.263266835689878,Thompson Sampling
3,6.254024640352387,Thompson Sampling
3,3.7153967601945874,Thompson Sampling
3,3.854203262733774,Thompson Sampling
3,5.026699801204423,Thompson Sampling
3,3.8192159144041162,Thompson Sampling
3,3.462114627449491,Thompson Sampling
3,4.02493100000438,Thompson Sampling
3,4.881095756200966,Thompson Sampling
3,4.6881118718965284,Thompson Sampling
3,4.433790665466713,Thompson Sampling
3,3.8168241050537532,Thompson Sampling
3,2.120107767361133,Thompson Sampling
3,4.5180554681508385,Thompson Sampling
3,5.363075208231655,Thompson Sampling
3,3.0131948862641607,Thompson Sampling
3,4.598718263041093,Thompson Sampling
3,3.9968360973822845,Thompson Sampling
3,2.9497937294234484,Thompson Sampling
3,2.7560666320285963,Thompson Sampling
3,4.474195944770254,Thompson Sampling
3,5.3218797234455675,Thompson Sampling
3,5.059069854792439,Thompson Sampling
3,4.946226791999939,Thompson Sampling
3,3.025364523180433,Thompson Sampling
3,4.212091917013997,Thompson Sampling
3,3.827938625218952,Thompson Sampling
3,2.7883593914524534,Thompson Sampling
3,3.6869362619255908,Thompson Sampling
3,3.2375819401753017,Thompson Sampling
3,2.372977918949027,Thompson Sampling
3,2.3702394506639575,Thompson Sampling
3,3.261466190067916,Thompson Sampling
3,4.161073518595873,Thompson Sampling
3,2.4000991792701627,Thompson Sampling
3,4.0074954507770135,Thompson Sampling
3,3.1306935674587217,Thompson Sampling
3,3.3968822808160173,Thompson Sampling
3,3.942534203466836,Thompson Sampling
3,2.161439135709943,Thompson Sampling
3,2.7798980236643525,Thompson Sampling
3,5.254834138176475,Thompson Sampling
3,5.610037019447876,Thompson Sampling
3,5.223525627380671,Thompson Sampling
3,3.692958729135958,Thompson Sampling
3,3.8014544327722923,Thompson Sampling
3,3.47909671561646,Thompson Sampling
3,4.815627740951045,Thompson Sampling
3,3.7157832648228006,Thompson Sampling
3,3.6259049459735357,Thompson Sampling
3,3.954013906064249,Thompson Sampling
3,3.7152896190894884,Thompson Sampling
3,4.13134575042982,Thompson Sampling
3,2.4198642526619616,Thompson Sampling
3,4.001047098204777,Thompson Sampling
3,2.887072506476148,Thompson Sampling
3,3.866941100727572,Thompson Sampling
3,3.688078907724986,Thompson Sampling
3,3.9763466474415488,Thompson Sampling
3,5.868966506549932,Thompson Sampling
3,3.129401249072266,Thompson Sampling
3,3.9153715833897897,Thompson Sampling
3,4.739227573883804,Thompson Sampling
3,2.838448475187233,Thompson Sampling
3,4.526811066859207,Thompson Sampling
3,4.594285171122256,Thompson Sampling
3,5.002494531461599,Thompson Sampling
3,5.197323088430047,Thompson Sampling
3,3.556806155128366,Thompson Sampling
3,3.479345043489159,Thompson Sampling
3,4.3064933883428775,Thompson Sampling
3,3.1927704852573418,Thompson Sampling
3,4.266771784281045,Thompson Sampling
3,2.576010431472983,Thompson Sampling
3,4.313162057722452,Thompson Sampling
3,3.8813228516869147,Thompson Sampling
3,5.258379439363195,Thompson Sampling
3,3.8721475696050627,Thompson Sampling
3,3.577975155505506,Thompson Sampling
3,4.400157094081527,Thompson Sampling
3,5.6303324732936915,Thompson Sampling
3,4.905779884653972,Thompson Sampling
3,5.882167714550266,Thompson Sampling
3,2.872586288029387,Thompson Sampling
3,1.9224057636163012,Thompson Sampling
3,4.004309584024894,Thompson Sampling
3,1.4760849193709062,Thompson Sampling
3,4.1938785382909245,Thompson Sampling
3,2.941175840801343,Thompson Sampling
3,4.826603354097089,Thompson Sampling
3,4.482005245578587,Thompson Sampling
3,5.101743328106843,Thompson Sampling
3,3.706438036855455,Thompson Sampling
3,3.5731703842117803,Thompson Sampling
3,4.295489208026095,Thompson Sampling
3,2.221860438138229,Thompson Sampling
3,3.993012320845627,Thompson Sampling
3,3.087298874237966,Thompson Sampling
3,2.8268280431086312,Thompson Sampling
3,3.7296950662625226,Thompson Sampling
3,5.09288607227961,Thompson Sampling
3,5.50628928989115,Thompson Sampling
3,4.478087274242301,Thompson Sampling
3,2.775958642267905,Thompson Sampling
3,3.3117338179546194,Thompson Sampling
3,3.1043249917355773,Thompson Sampling
3,2.6406244055265855,Thompson Sampling
3,3.379605902606122,Thompson Sampling
3,4.740836992617261,Thompson Sampling
3,2.352317096129471,Thompson Sampling
3,0.8941048462522718,Thompson Sampling
3,5.13856331257516,Thompson Sampling
3,3.7349379956702355,Thompson Sampling
3,4.018787439337841,Thompson Sampling
3,4.551488277346466,Thompson Sampling
3,5.38591749912705,Thompson Sampling
3,5.037791215800386,Thompson Sampling
3,4.009916331212722,Thompson Sampling
3,4.4185892879312965,Thompson Sampling
3,4.94632116855944,Thompson Sampling
3,3.5529314713719593,Thompson Sampling
3,3.065888671232804,Thompson Sampling
3,4.400132243954159,Thompson Sampling
3,3.718019618226591,Thompson Sampling
3,3.1511900090895573,Thompson Sampling
3,4.594756805392088,Thompson Sampling
3,4.255867276649774,Thompson Sampling
3,3.6560092312516996,Thompson Sampling
3,2.298641033135242,Thompson Sampling
3,4.226085638891903,Thompson Sampling
3,4.263779764113577,Thompson Sampling
3,3.144654218136694,Thompson Sampling
3,4.613066260809086,Thompson Sampling
3,3.3846727109860613,Thompson Sampling
3,4.5735095349908645,Thompson Sampling
3,3.0260266328219814,Thompson Sampling
3,2.8140463478232727,Thompson Sampling
3,3.1718195541244034,Thompson Sampling
3,4.503145012681676,Thompson Sampling
3,4.732945755417559,Thompson Sampling
3,3.981192105922186,Thompson Sampling
3,3.4251665950830397,Thompson Sampling
3,3.9110477767942173,Thompson Sampling
3,3.0211696556046306,Thompson Sampling
3,4.595792443446356,Thompson Sampling
3,2.914447408934448,Thompson Sampling
3,4.30694449874255,Thompson Sampling
3,4.444754647052777,Thompson Sampling
3,2.3026282908649125,Thompson Sampling
3,3.862149146306869,Thompson Sampling
3,2.8638611003467673,Thompson Sampling
3,4.097759995080032,Thompson Sampling
3,2.888690211829533,Thompson Sampling
3,3.863344625257565,Thompson Sampling
3,3.447762865596257,Thompson Sampling
3,4.418981427667386,Thompson Sampling
3,2.1679704739316774,Thompson Sampling
3,5.808542497081346,Thompson Sampling
3,4.065372257040142,Thompson Sampling
3,4.105321795532779,Thompson Sampling
3,4.077822242323748,Thompson Sampling
3,4.383614488737208,Thompson Sampling
3,3.3173917825199477,Thompson Sampling
3,2.919490354058917,Thompson Sampling
3,2.736690385985172,Thompson Sampling
3,5.072484822139923,Thompson Sampling
3,3.670425462508036,Thompson Sampling
3,3.372239730458932,Thompson Sampling
3,4.3586882377643,Thompson Sampling
3,4.70930439495145,Thompson Sampling
3,4.434965516836104,Thompson Sampling
3,3.613998459677548,Thompson Sampling
3,4.079330591141468,Thompson Sampling
3,4.652216870283198,Thompson Sampling
3,3.8057053546381434,Thompson Sampling
3,4.206980687523971,Thompson Sampling
3,4.801492817347553,Thompson Sampling
3,3.3366114017724056,Thompson Sampling
3,4.106423241407537,Thompson Sampling
3,4.032667294753009,Thompson Sampling
3,3.605607295618302,Thompson Sampling
3,3.8122527266315784,Thompson Sampling
3,5.777330553746492,Thompson Sampling
3,4.058392962091949,Thompson Sampling
3,4.185074297464838,Thompson Sampling
3,3.4495351633006917,Thompson Sampling
3,4.191939627535588,Thompson Sampling
3,4.323332087836454,Thompson Sampling
3,3.4257683602790197,Thompson Sampling
3,4.952635552442323,Thompson Sampling
3,3.8127128551337943,Thompson Sampling
3,3.431452258197356,Thompson Sampling
3,4.690871737702292,Thompson Sampling
3,3.429714660157535,Thompson Sampling
3,2.9408310999346954,Thompson Sampling
3,3.7606974422527526,Thompson Sampling
3,4.688633879752935,Thompson Sampling
3,3.4760494483877444,Thompson Sampling
3,2.9312206346113845,Thompson Sampling
3,2.8794198740349266,Thompson Sampling
3,5.259286685061606,Thompson Sampling
3,5.419114490299705,Thompson Sampling
3,4.027846978042835,Thompson Sampling
3,5.325326047941726,Thompson Sampling
3,2.7323912881381607,Thompson Sampling
3,5.104424997360793,Thompson Sampling
3,2.5779271853347456,Thompson Sampling
3,1.8839340013868044,Thompson Sampling
3,5.049527895914988,Thompson Sampling
3,3.3919385705919964,Thompson Sampling
3,3.8790403822205817,Thompson Sampling
3,4.1541973657061275,Thompson Sampling
3,5.1213490931,Thompson Sampling
3,5.847717377588547,Thompson Sampling
3,3.0357414610037576,Thompson Sampling
3,3.778227246034826,Thompson Sampling
3,4.223490635648251,Thompson Sampling
3,4.057947464674485,Thompson Sampling
3,3.11158333413401,Thompson Sampling
3,3.6463272522762065,Thompson Sampling
3,1.603434709635954,Thompson Sampling
3,5.001339945026783,Thompson Sampling
3,5.146335222370905,Thompson Sampling
3,4.930571629059671,Thompson Sampling
3,2.8269385927879935,Thompson Sampling
3,3.932923391977182,Thompson Sampling
3,3.1167367451089496,Thompson Sampling
3,3.5238436985178327,Thompson Sampling
3,4.059904418335543,Thompson Sampling
3,1.567437685041397,Thompson Sampling
3,4.228751677766079,Thompson Sampling
3,2.906886370187814,Thompson Sampling
3,3.8036372754045424,Thompson Sampling
3,4.1753571626246115,Thompson Sampling
3,3.5079614959041217,Thompson Sampling
3,2.283942621680128,Thompson Sampling
3,4.381278592342942,Thompson Sampling
3,5.351194968107773,Thompson Sampling
3,2.7060366505686924,Thompson Sampling
3,3.272376330384935,Thompson Sampling
3,3.2853050937962776,Thompson Sampling
3,4.190458608533605,Thompson Sampling
3,4.809449904300464,Thompson Sampling
3,3.1198317243763816,Thompson Sampling
3,4.146878603774978,Thompson Sampling
3,3.655813079867163,Thompson Sampling
3,2.6964739017233983,Thompson Sampling
3,3.74254564503934,Thompson Sampling
3,4.033023526786727,Thompson Sampling
3,4.053261959991682,Thompson Sampling
3,3.3298946993263785,Thompson Sampling
3,3.812295546495897,Thompson Sampling
3,6.141219816093644,Thompson Sampling
3,3.8558316118536857,Thompson Sampling
3,3.8296144481765686,Thompson Sampling
3,3.9400880876407434,Thompson Sampling
3,3.079563238481874,Thompson Sampling
3,5.682015642856522,Thompson Sampling
3,3.242264011001658,Thompson Sampling
3,2.479104452746613,Thompson Sampling
3,4.459833736470372,Thompson Sampling
3,4.461922100751017,Thompson Sampling
3,5.352906353351077,Thompson Sampling
3,4.967898543639446,Thompson Sampling
3,3.6568285475383187,Thompson Sampling
3,4.811142718503918,Thompson Sampling
3,2.490503485257562,Thompson Sampling
3,3.8142198171868253,Thompson Sampling
3,3.3463437256944317,Thompson Sampling
3,2.810887210996539,Thompson Sampling
3,3.509584508104756,Thompson Sampling
3,2.6398935518727766,Thompson Sampling
3,3.681625229280889,Thompson Sampling
3,5.749437169521372,Thompson Sampling
3,4.43070229798583,Thompson Sampling
3,3.5101295258496226,Thompson Sampling
3,3.6347677975515658,Thompson Sampling
3,4.280599556345113,Thompson Sampling
3,3.5461513134018205,Thompson Sampling
3,4.274761703380892,Thompson Sampling
3,5.022785212183603,Thompson Sampling
3,4.5030977639699215,Thompson Sampling
3,4.699834379972696,Thompson Sampling
3,4.403390686540483,Thompson Sampling
3,3.2400584065899123,Thompson Sampling
3,3.8495186224648035,Thompson Sampling
3,4.145401463565862,Thompson Sampling
3,4.283378332447082,Thompson Sampling
3,3.3970741337109116,Thompson Sampling
3,2.4346515982742054,Thompson Sampling
3,2.9903557188135204,Thompson Sampling
3,3.042936589320667,Thompson Sampling
3,4.120820316631502,Thompson Sampling
3,3.3613077467971033,Thompson Sampling
3,4.688404131421647,Thompson Sampling
3,3.083897712222418,Thompson Sampling
3,3.6063572933676165,Thompson Sampling
3,3.0125906049733144,Thompson Sampling
3,4.546400620330266,Thompson Sampling
3,4.542624705128143,Thompson Sampling
3,2.18585571049568,Thompson Sampling
3,3.7714285702995314,Thompson Sampling
3,3.9561840014329173,Thompson Sampling
3,3.1602273671447088,Thompson Sampling
3,4.036154886215429,Thompson Sampling
3,3.8134987044977335,Thompson Sampling
3,4.794571057200953,Thompson Sampling
3,4.595325982960164,Thompson Sampling
3,2.9607708845740923,Thompson Sampling
3,3.7770579838074467,Thompson Sampling
3,3.722123283287333,Thompson Sampling
3,5.300637402269386,Thompson Sampling
3,2.293643577181247,Thompson Sampling
3,4.014604386783272,Thompson Sampling
3,3.549718363039625,Thompson Sampling
3,3.4686615066591564,Thompson Sampling
3,2.987397962050543,Thompson Sampling
3,1.395815829577126,Thompson Sampling
3,3.3520204995041913,Thompson Sampling
3,3.868305564767449,Thompson Sampling
3,5.175049505348239,Thompson Sampling
3,3.042388922201943,Thompson Sampling
3,4.031847917129076,Thompson Sampling
3,5.927204064433818,Thompson Sampling
3,5.889113599845005,Thompson Sampling
3,4.55237660776286,Thompson Sampling
3,5.739532253616302,Thompson Sampling
3,5.13488034068277,Thompson Sampling
3,2.317831603686395,Thompson Sampling
3,4.033005533498177,Thompson Sampling
3,3.7001512812306454,Thompson Sampling
3,3.4365242733745043,Thompson Sampling
3,3.5565030302178218,Thompson Sampling
3,3.546803148383492,Thompson Sampling
3,3.8427537273936863,Thompson Sampling
3,3.7467939876192924,Thompson Sampling
3,2.7964846006021933,Thompson Sampling
3,4.2716756690871405,Thompson Sampling
3,2.834166696953729,Thompson Sampling
3,3.923620101582346,Thompson Sampling
3,3.1786189269930007,Thompson Sampling
3,3.7406124861497805,Thompson Sampling
3,4.030909169496427,Thompson Sampling
3,3.5322248266970355,Thompson Sampling
3,3.7396260863139106,Thompson Sampling
3,3.911141496718897,Thompson Sampling
3,5.976400891001632,Thompson Sampling
3,5.281309368846167,Thompson Sampling
3,4.690792232490407,Thompson Sampling
3,3.7251990163323754,Thompson Sampling
3,4.770778744785978,Thompson Sampling
3,2.4239850432804078,Thompson Sampling
3,2.135585936960123,Thompson Sampling
3,2.978100998189963,Thompson Sampling
3,3.249086538393214,Thompson Sampling
3,1.753613703329421,Thompson Sampling
3,2.640234427515801,Thompson Sampling
3,3.790227683335199,Thompson Sampling
3,4.648675365093827,Thompson Sampling
3,3.3210044705924684,Thompson Sampling
3,4.471025990175157,Thompson Sampling
3,5.396164495124751,Thompson Sampling
3,3.890835601946998,Thompson Sampling
3,3.875627691325482,Thompson Sampling
3,5.144994486075818,Thompson Sampling
3,3.468397500979548,Thompson Sampling
3,4.458333540447171,Thompson Sampling
3,3.2255343865614,Thompson Sampling
3,3.9338560944923744,Thompson Sampling
3,2.54418922265355,Thompson Sampling
3,4.8273749623465,Thompson Sampling
3,4.522289165978856,Thompson Sampling
3,4.859927701313672,Thompson Sampling
3,4.835087962432881,Thompson Sampling
3,5.853676420526739,Thompson Sampling
3,4.846949404345914,Thompson Sampling
3,3.9121528328180504,Thompson Sampling
3,4.247729693929985,Thompson Sampling
3,4.547221973112309,Thompson Sampling
3,2.5302932078461327,Thompson Sampling
3,3.762185571249701,Thompson Sampling
3,3.8738209123216105,Thompson Sampling
3,4.638097310891289,Thompson Sampling
3,2.8486620360110413,Thompson Sampling
3,2.148411123106767,Thompson Sampling
3,2.58781080644445,Thompson Sampling
3,3.150114975100439,Thompson Sampling
3,5.049083289816307,Thompson Sampling
3,4.494679145421687,Thompson Sampling
3,3.822157719938397,Thompson Sampling
3,3.7594789281026486,Thompson Sampling
3,4.39027558452296,Thompson Sampling
3,4.83750219350233,Thompson Sampling
3,4.459299820202619,Thompson Sampling
3,4.3216937760626255,Thompson Sampling
3,4.898410012035742,Thompson Sampling
3,4.009068454550413,Thompson Sampling
3,5.357886211528955,Thompson Sampling
3,4.643884152940803,Thompson Sampling
3,4.311096208686858,Thompson Sampling
3,3.8308913269439784,Thompson Sampling
3,5.027543209089997,Thompson Sampling
3,4.306444762869056,Thompson Sampling
3,3.210899779244112,Thompson Sampling
3,5.352938355593569,Thompson Sampling
3,5.071164339985003,Thompson Sampling
3,5.012591134289689,Thompson Sampling
3,3.5929317213472043,Thompson Sampling
3,4.802725845414436,Thompson Sampling
3,4.227513557333023,Thompson Sampling
3,2.7396130003909613,Thompson Sampling
3,2.5231164932708183,Thompson Sampling
3,4.353674179298935,Thompson Sampling
3,4.442768921562957,Thompson Sampling
3,3.9207104497994374,Thompson Sampling
3,4.505981448644649,Thompson Sampling
3,4.034414108068308,Thompson Sampling
3,3.8421429266361424,Thompson Sampling
3,3.8622701184619603,Thompson Sampling
3,2.870743791277323,Thompson Sampling
3,5.105744127187343,Thompson Sampling
3,2.92589996316544,Thompson Sampling
3,4.357236662385678,Thompson Sampling
3,3.201811934049185,Thompson Sampling
3,4.497845644435477,Thompson Sampling
3,3.6020831060403786,Thompson Sampling
3,4.474191316941698,Thompson Sampling
3,3.7114861407009947,Thompson Sampling
3,4.934936740203927,Thompson Sampling
3,2.9722654227901764,Thompson Sampling
3,3.553102789427081,Thompson Sampling
3,4.9815619045436135,Thompson Sampling
3,5.908716644260185,Thompson Sampling
3,4.818305759273579,Thompson Sampling
3,5.367313447834136,Thompson Sampling
3,1.8101177858739126,Thompson Sampling
3,3.2239946500639594,Thompson Sampling
3,2.8614117728007393,Thompson Sampling
3,4.52653488684456,Thompson Sampling
3,5.979456695658631,Thompson Sampling
3,4.134523912840003,Thompson Sampling
3,4.391487147261501,Thompson Sampling
3,4.098992576316237,Thompson Sampling
3,4.292038425730167,Thompson Sampling
3,4.688489930466005,Thompson Sampling
3,4.057498291686857,Thompson Sampling
3,4.216557545724476,Thompson Sampling
3,4.211836801732295,Thompson Sampling
3,4.216349937918278,Thompson Sampling
3,3.6290026079448685,Thompson Sampling
3,4.154594639330641,Thompson Sampling
3,3.608895268369206,Thompson Sampling
3,5.685991859677404,Thompson Sampling
3,4.244398153188541,Thompson Sampling
